income,age,dependents,current_debt,late_30,late_60,late_90,credit_utilization,credit_history_years,employment_status,housing,city_tier,dti,creditworthy
451748,24,1,73457,1,0,0,0.8775778624008277,0.2,salaried,rent,tier2,0.16260724478534197,0
655932,50,1,33541,1,0,0,0.7022662415417356,3.4888718645448,self_employed,own,tier2,0.05113537342966927,0
182803,28,0,58176,0,1,0,0.35789751413878984,2.964831126280848,self_employed,own,tier1,0.3182481790651999,1
398371,31,0,15991,2,0,0,0.39764810881492907,7.827233259031618,salaried,own,tier2,0.04014097978662399,0
503829,66,1,66187,0,1,0,0.35593337201028585,3.6627250557452937,student,own,tier2,0.13136863358181566,1
741301,32,2,70871,0,0,0,0.286291960659803,4.684777551163083,salaried,rent,tier1,0.09560375517377204,1
572129,54,2,51419,2,0,0,0.4310350399842921,5.404162068821398,self_employed,own,tier3,0.08987406221694569,0
646927,42,2,14440,1,0,0,0.8336744582914921,9.243213135868375,student,family,tier2,0.02232145028061877,1
737140,45,1,37574,1,0,0,0.23862125174476737,9.203117189423708,self_employed,own,tier3,0.05097305372609084,1
204615,33,0,53234,1,0,0,0.2489274444600961,6.118533003253883,self_employed,rent,tier3,0.26016824627295765,0
389889,34,1,22153,0,1,0,0.27246268897179104,5.118324127179067,salaried,family,tier2,0.05682075988622288,1
362744,32,0,134311,0,1,0,0.2751175450696987,9.080865257391755,salaried,own,tier2,0.3702639458520678,0
849472,30,2,31567,1,0,0,0.10900320074385147,10.025734834693878,self_employed,rent,tier2,0.03716103897477839,1
356635,62,2,75591,0,0,0,0.7008911954540534,3.96254798028303,salaried,family,tier1,0.21195599946711963,0
610010,58,1,81326,0,0,0,0.7031933700593987,14.424013587231213,salaried,rent,tier3,0.13332052967964292,1
982335,65,4,52536,1,0,0,0.42002194534481935,3.7112221041804965,self_employed,own,tier2,0.05348076760718645,1
500105,60,0,44471,0,0,0,0.9139631645671121,7.418394717947181,self_employed,family,tier1,0.0889248874710291,0
470558,30,0,88890,0,0,0,0.622223820915226,3.1604048449310653,salaried,own,tier2,0.18890398658978427,0
244739,24,1,18743,0,0,0,0.10922169255798238,3.090072857513094,salaried,rent,tier2,0.07658401743811782,1
551510,49,2,139855,1,0,0,0.3766928991650408,4.108113757499179,salaried,rent,tier2,0.253587193958236,0
525262,43,1,50699,0,0,0,0.1452588965465567,5.448728710740287,salaried,family,tier1,0.09652293008560338,1
487599,30,0,38178,1,0,0,0.8260100628021372,3.2888214173591903,salaried,own,tier1,0.0782988288196632,0
282774,66,0,99771,0,0,0,0.15781887903676736,6.668132418938698,self_employed,rent,tier2,0.35283142722372546,1
566252,47,0,72256,1,0,0,0.701767942011243,4.619712414471633,salaried,own,tier2,0.1276040617729556,0
517409,58,0,37245,0,0,0,0.5342758821206116,9.144373381743282,salaried,rent,tier2,0.07198474388956826,1
492088,34,0,26150,0,0,0,0.47431637013204153,3.6664832103555947,unemployed,rent,tier3,0.05314183897647643,0
519535,49,1,33175,0,1,0,0.3422780820555908,2.6444176870542604,self_employed,family,tier2,0.06385568076290574,1
685649,52,0,48574,0,0,0,0.14979382832923044,8.86284933130565,self_employed,own,tier1,0.07084408469750879,0
716156,38,1,159368,0,0,0,0.18338960391244397,4.437627223217584,salaried,rent,tier1,0.2225327648073474,1
409350,69,0,41379,0,0,0,0.08307687542025108,4.679982574373575,student,own,tier1,0.10108659793049765,1
633184,58,0,56887,1,0,0,0.4032968178234513,11.044601292703323,salaried,rent,tier1,0.08984334770965331,0
721180,24,1,117194,1,0,0,0.43732983880309345,13.73731102110776,salaried,own,tier2,0.16250436023786738,1
341820,40,0,33046,1,0,0,0.5713696013616318,6.661820127052506,salaried,rent,tier2,0.09667670253034581,0
344525,46,3,106608,0,0,0,0.41666308725942064,3.606972486994672,salaried,rent,tier2,0.3094342482417157,1
734624,44,0,49385,0,0,0,0.8959241779797149,4.345345810312329,salaried,family,tier1,0.06722556142127796,0
721939,49,1,27781,0,0,0,0.6897865634390341,5.077323258159065,salaried,own,tier2,0.03848113135083161,1
318122,32,1,11412,1,0,0,0.4206207466425543,7.890711735013111,salaried,rent,tier1,0.03587375454812873,1
531971,45,1,21020,0,0,0,0.08244096193217466,4.0211085736947085,self_employed,rent,tier2,0.039513523182750164,1
747162,61,1,35544,1,0,0,0.40659771384042637,4.653049027720259,salaried,rent,tier2,0.047572467295033415,1
260060,25,3,54143,0,0,0,0.7828367471545477,4.612365965430789,salaried,own,tier1,0.20819544382464866,0
438444,64,0,79404,0,0,0,0.09196583019287842,1.038689937417943,salaried,own,tier2,0.18110486342335835,1
617371,59,0,27329,0,0,0,0.34119303185418204,6.290030000551755,student,rent,tier1,0.04426748805133291,0
440064,31,2,63981,1,1,0,0.7957626441172903,1.1309171389314452,unemployed,own,tier2,0.14539217949081712,0
535288,48,2,40058,1,0,0,0.026659461261423975,3.6680365854723194,salaried,rent,tier2,0.07483471910354923,1
583803,54,1,132495,0,0,0,0.5167316810196602,1.2876570060143964,salaried,rent,tier3,0.2269522752422829,0
377175,65,0,64127,0,0,0,0.6293818161228452,2.4903732351671346,student,own,tier2,0.17002018353319495,0
439563,63,0,62637,0,0,0,0.15956528852727977,9.487044803258678,self_employed,own,tier2,0.1424990736218309,1
459929,68,0,72066,1,0,0,0.6171661813057768,5.305625320204967,self_employed,family,tier2,0.1566897546139002,0
302281,48,2,85604,0,0,0,0.2890029736369893,7.23333540595158,salaried,own,tier2,0.2831954472759278,1
704706,40,2,104855,0,0,0,0.11661769501781452,4.4165755341138535,self_employed,own,tier2,0.14879284105505683,1
456269,39,2,48035,1,1,0,0.42472539102971635,6.364391508807722,self_employed,rent,tier1,0.10527840125275226,1
526385,21,0,108125,0,0,0,0.2521475372233287,6.757284503432606,self_employed,own,tier2,0.20541055828751145,1
725086,63,1,74562,1,0,0,0.42684287651359837,10.746102213123955,salaried,own,tier2,0.10283202674096807,0
86511,66,0,61788,0,0,0,0.3426744500401845,6.673307520553321,self_employed,rent,tier2,0.7142227978797191,0
379915,66,2,18151,1,0,0,0.16133109343052354,4.941165666443424,salaried,family,tier3,0.04777705773386343,1
552413,32,3,57183,0,0,0,0.04826298057872391,6.605896168864354,student,rent,tier2,0.103516636924255,1
195362,24,1,152168,0,0,0,0.3673003099440321,6.19382257975041,salaried,own,tier3,0.7789046481198972,0
933987,24,1,12005,0,0,0,0.2511077556961518,11.874805242296627,unemployed,rent,tier1,0.012853827276532313,1
797972,60,3,59035,0,0,0,0.21926107773775164,4.334631933402093,salaried,rent,tier2,0.07398163550893674,1
503036,51,0,21194,1,0,0,0.41100067720526795,4.600102935861379,salaried,own,tier2,0.0421332206347762,1
611246,47,2,40185,0,0,0,0.5902159262729356,6.143353366798904,self_employed,rent,tier2,0.0657432850709509,1
417635,43,1,69568,0,0,0,0.40345233962073945,4.678652501700322,salaried,own,tier1,0.16657830970379267,1
517731,43,1,67746,0,0,0,0.3482017948274558,6.458374585615668,salaried,rent,tier3,0.13085329975336268,0
795506,37,2,96324,1,0,0,0.367265549775153,0.2,unemployed,own,tier2,0.12108573149169058,1
470599,46,0,49802,0,0,0,0.40231010082348395,5.344670516248926,salaried,rent,tier2,0.10582694921906571,0
192483,68,2,470337,0,1,0,0.5141696033482016,7.386576192046484,salaried,own,tier2,2.44352680653291,0
374864,34,0,88343,0,0,0,0.08218070560129911,11.780622225505073,self_employed,rent,tier2,0.23566857551134987,0
401006,66,0,48411,2,0,0,0.28682228609600274,5.554321043762643,self_employed,family,tier2,0.12072501906882044,1
655481,49,1,52609,1,0,0,0.2468125162903818,7.0077802698279905,salaried,family,tier2,0.08026063436849527,1
607258,33,0,15295,1,0,0,0.7918012061542381,6.8627878712967405,student,own,tier2,0.025188106346159513,0
298796,53,1,38415,1,0,0,0.3204564289880526,1.3085823503054383,self_employed,rent,tier2,0.12856641461059737,0
789461,55,0,132214,0,0,0,0.5983557119288436,8.77887867771008,salaried,rent,tier3,0.16747422684958113,0
333609,63,1,175811,0,0,0,0.47808000325651695,9.756069677868826,self_employed,own,tier1,0.5269991053589669,0
620903,52,1,71749,1,0,0,0.09382720019712852,6.59363647838881,salaried,rent,tier1,0.11555591259774955,0
269329,26,1,34224,0,0,0,0.3824312897833598,7.528575431098036,student,rent,tier2,0.12707181644248391,0
589374,26,1,149533,1,1,0,0.14649854686544467,5.246154272589754,salaried,rent,tier2,0.2537150814706094,1
704812,29,0,55026,0,0,0,0.5603251428901618,5.640094327576037,self_employed,rent,tier1,0.07807258445684359,0
336360,37,0,95742,1,0,0,0.47606335029948776,5.300736388361469,student,own,tier1,0.2846427711198072,0
679038,45,0,91879,0,0,0,0.5595096522095622,6.375194198082901,student,own,tier2,0.1353088462887453,0
431424,27,1,64979,1,0,0,0.14073188542277384,9.892171223716423,unemployed,rent,tier1,0.15061674237209935,0
220576,23,1,123741,1,0,0,0.3694635307563893,3.40333417326927,salaried,own,tier3,0.5609931824581746,0
340888,29,1,199334,0,0,0,0.43547969586981106,7.953119760231442,salaried,rent,tier2,0.5847506073783224,0
578934,45,0,67679,0,0,0,0.7587149068625721,9.910404440801562,salaried,rent,tier1,0.11690440187552507,0
474035,42,2,81876,0,1,0,0.6013231691369854,7.734512598474475,self_employed,own,tier2,0.17272312157018943,0
531610,36,1,139051,1,0,0,0.5005125584302843,0.5992701365238258,self_employed,own,tier2,0.2615658122739369,0
563930,62,1,35534,0,0,0,0.11494376611010212,3.8806076881600777,salaried,rent,tier2,0.06301219099798522,1
630995,36,2,17719,1,0,0,0.41130967568256716,7.450902905085442,self_employed,family,tier2,0.028081658764520612,1
365301,67,2,153914,1,0,0,0.21332308549129553,7.61767491754755,salaried,rent,tier1,0.4213345901640276,0
601248,56,0,21615,0,0,0,0.9272131772651631,2.516961837202344,self_employed,own,tier2,0.035951579531806284,1
462347,47,3,36881,0,0,0,0.3346763276733752,6.8188225922012595,salaried,family,tier1,0.07977056309467632,0
912149,63,0,43267,0,0,0,0.7948221351812254,5.160389589919349,salaried,own,tier3,0.04743501012887325,1
585168,51,4,219817,0,0,0,0.3741731739029565,6.877977404873407,student,rent,tier3,0.37564842490030187,0
815842,33,1,114369,0,0,0,0.0416687261832705,5.598051820785509,salaried,rent,tier1,0.1401854461346037,1
210397,62,5,64170,0,0,0,0.42948844073488057,7.619267142831552,unemployed,own,tier2,0.30499682688102603,0
405019,55,2,238587,0,1,0,0.7523515415102053,8.180042298174289,salaried,own,tier1,0.5890765454502351,0
488890,55,1,26929,0,1,1,0.45902434528511205,6.462710927779206,salaried,rent,tier2,0.05508303554472867,1
611562,65,1,64314,0,0,0,0.4659206748795071,9.684495398736013,self_employed,rent,tier1,0.10516492788765382,1
687135,49,1,38391,2,0,0,0.7097418591522922,1.3119884966267819,salaried,own,tier1,0.05587206755179053,1
431361,38,1,48516,1,0,0,0.17912556055300663,9.132946155199303,salaried,rent,tier1,0.11247217011884715,1
513567,46,2,129047,0,0,0,0.35953552364325386,5.275821681652596,salaried,rent,tier2,0.25127690276503245,0
294849,37,2,103058,0,0,0,0.5331214180535201,4.185337656908706,self_employed,own,tier1,0.3495307869265572,0
399164,33,2,57984,1,0,0,0.3803205505468713,6.226389138613303,self_employed,rent,tier2,0.1452650237755757,1
667552,52,0,45341,1,0,0,0.6737578563356895,7.0842252884343635,salaried,rent,tier1,0.06792169728409268,1
626732,34,5,53930,1,0,0,0.4185095534055389,3.2836408330008133,salaried,rent,tier2,0.08605031740107687,0
454040,25,1,113453,0,0,0,0.07247830119557831,2.3432583914716707,unemployed,rent,tier2,0.24987506825828365,0
178684,29,2,117502,1,0,0,0.16093408000841236,7.7560390777524955,salaried,own,tier1,0.657597590730279,1
455697,63,2,98063,0,0,0,0.6893459215549382,5.528002112782028,self_employed,rent,tier1,0.21519440775581936,0
478078,66,2,50006,1,0,0,0.5203051657769063,12.961774757863116,salaried,rent,tier1,0.10459895862303518,1
505042,67,0,89977,0,0,0,0.449959514922363,4.8874536821565275,self_employed,rent,tier3,0.17815874381049368,1
289875,25,2,52216,0,0,0,0.4411887679658354,6.998551794340659,self_employed,rent,tier1,0.1801341726490488,0
861861,55,2,35661,0,0,0,0.6310322912954844,6.555015477852402,unemployed,rent,tier2,0.04137763322941557,0
534636,30,4,53914,0,0,1,0.6663721608602697,3.4368053742933493,salaried,rent,tier1,0.10084282939259276,0
343020,50,1,79824,0,0,0,0.4117837803441943,0.5514229464856042,salaried,own,tier3,0.23271020576324603,1
729205,64,0,187329,1,1,0,0.31539340659535553,4.348239349336705,salaried,own,tier3,0.25689506347945645,0
361418,35,1,149529,0,0,0,0.3212388417514877,8.1163719433474,student,rent,tier3,0.41372785732307243,0
412647,52,1,18201,2,1,0,0.3838095296751412,1.4460505498859897,salaried,own,tier2,0.04410892463838927,1
763519,44,0,116077,0,0,0,0.836009764300057,4.99459385266386,salaried,family,tier2,0.15202906275732397,0
577361,36,0,151835,0,0,0,0.2733010414196115,6.427592889556451,self_employed,own,tier3,0.26298206961553133,0
106586,26,2,15007,0,0,0,0.3267433484756943,7.624502093605029,self_employed,rent,tier1,0.14079999653360672,0
709017,49,0,232682,0,0,0,0.1353785743206285,7.002142682409971,salaried,family,tier2,0.32817559208073876,0
873763,21,2,45344,0,0,0,0.2012090268018119,3.8804300461475214,salaried,own,tier2,0.051895629148431335,0
795386,44,3,113377,0,1,0,0.5014528712797163,8.644983793058001,salaried,rent,tier2,0.14254413907113248,0
423205,50,3,64771,0,0,0,0.3877456423845076,7.581593304215665,salaried,rent,tier1,0.15304995860728746,1
564271,67,0,58548,0,0,0,0.16002338095691432,5.136875079994856,self_employed,own,tier3,0.10375899089976647,0
255140,33,2,138154,0,0,0,0.6537602082106655,2.7872861624427223,salaried,rent,tier3,0.541482943362879,0
539811,31,2,136803,0,0,0,0.6819010227496949,9.841421811178062,self_employed,own,tier1,0.2534278157707401,1
648838,55,0,113012,0,1,0,0.717094276306649,4.974056996436615,self_employed,rent,tier1,0.1741768679861279,0
485680,38,1,134842,1,0,0,0.589558048612298,9.203625545662117,salaried,family,tier1,0.2776363253170269,0
744056,63,1,157395,0,0,1,0.7038996223599397,1.120723444699892,salaried,own,tier1,0.2115366796057345,0
465008,65,0,62074,0,1,0,0.49440172919150244,7.13370750411095,salaried,family,tier3,0.13349079353291834,1
60000,64,1,19989,0,1,0,0.7007717706342717,3.6398898794649,student,rent,tier1,0.3331575436909184,0
637252,69,3,230227,1,0,0,0.24675878579111293,5.656077204659399,student,own,tier2,0.36128178018033086,0
578483,27,1,30817,1,0,0,0.5837197752739682,2.5411482159371417,salaried,rent,tier2,0.053273639793088176,0
914816,29,0,67401,0,0,0,0.19260834781185351,6.594773803753583,salaried,family,tier2,0.07367719171131591,0
456179,39,2,27248,0,0,0,0.42226557350517174,3.1446329773568387,self_employed,rent,tier1,0.05973204572124826,1
835540,46,0,57581,0,1,0,0.3000517195862799,2.4722757490394702,salaried,rent,tier2,0.06891481825369135,1
775299,34,1,59269,0,0,0,0.33068855667329805,7.801037481304727,self_employed,own,tier2,0.0764471929605616,1
618362,68,1,90323,0,0,0,0.3593555437902732,11.418994702075128,salaried,own,tier1,0.14606820304088902,1
529733,23,0,21020,0,0,0,0.10786398119493401,5.602223353709713,student,rent,tier1,0.039681346980606026,1
547880,47,0,75291,0,0,0,0.06744365520165926,13.061920304495167,salaried,rent,tier3,0.13742329297313058,1
735859,44,0,59203,0,1,0,0.14937345925886147,6.475632979623988,salaried,own,tier2,0.08045473885810572,1
245616,62,0,96286,0,1,0,0.15925113136668395,7.184888125158537,salaried,rent,tier2,0.39201836620967784,1
721636,52,2,131243,0,0,0,0.4446479928593624,8.390725957419615,salaried,family,tier2,0.18186909297991768,1
358466,59,2,86540,0,0,0,0.7037932767032361,4.051130712270052,salaried,rent,tier1,0.2414182936354517,0
361418,44,3,54735,0,0,0,0.37070493098970797,2.4705598738853665,student,family,tier1,0.15144549999221213,0
229465,30,1,21516,0,0,0,0.30134177541989277,6.463201926662925,salaried,rent,tier2,0.09376788428817491,1
568351,53,0,22852,1,0,0,0.7001839771647133,13.480091539699906,unemployed,own,tier1,0.040208476889654524,1
852237,59,0,65033,0,0,1,0.7434522742597077,2.0493192017271804,salaried,rent,tier2,0.07630903759452524,0
539736,29,2,30708,0,0,0,0.10013009232069814,2.118723396030706,student,rent,tier1,0.05689499948603071,1
658125,30,0,21619,0,0,0,0.33869866726129144,11.31971958882853,student,family,tier2,0.03285054837107035,0
326341,50,1,97367,0,0,0,0.15803604010640898,7.7156696102491775,salaried,rent,tier3,0.2983617533984383,0
370885,40,0,190689,0,0,0,0.3522497074196333,9.652049569149732,unemployed,rent,tier1,0.5141460063042248,0
595086,33,2,103791,0,0,0,0.145440924249251,5.630932186508212,salaried,rent,tier1,0.17441457819149217,1
458376,22,2,68233,0,0,0,0.33580261852644067,12.526655494024665,salaried,rent,tier3,0.14885867947353656,0
378505,39,1,131854,0,0,0,0.5004830132716148,10.441454323150309,salaried,own,tier3,0.34835591590998605,0
676809,50,1,298216,0,0,0,0.6207043588822421,2.58786277900047,salaried,own,tier1,0.440620839064969,0
461234,54,1,73645,0,0,0,0.4422668877699606,3.490798622015941,salaried,family,tier3,0.15967113118129048,1
290617,23,0,47368,0,0,0,0.3701810116286748,5.404040029439704,salaried,rent,tier2,0.16299255228909443,0
391016,68,1,231295,0,1,0,0.7147079376189303,5.890008178276849,salaried,own,tier2,0.591522933700988,0
709463,21,1,31209,0,1,0,0.24353418019453538,8.665160011304224,salaried,rent,tier2,0.04399002246217052,0
791164,49,1,198585,0,0,0,0.1937554645260856,7.490754472340605,salaried,rent,tier2,0.25100411617937674,1
1270546,39,1,86509,0,0,0,0.4028961284858507,4.463169773994421,self_employed,rent,tier2,0.0680880432342323,0
849627,46,0,60213,0,1,0,0.8071863502967063,6.455188045127799,salaried,rent,tier1,0.07087011961237769,1
69421,26,0,115073,0,0,0,0.3027187878195458,5.853486733373063,salaried,family,tier1,1.657594008264349,1
288157,59,1,176563,0,0,0,0.6218888499317204,5.119783971634482,salaried,own,tier1,0.6127314770259991,0
784100,50,1,103376,0,0,0,0.5411678759081732,8.922737520724015,self_employed,family,tier2,0.13184139340983778,0
453075,50,1,49165,0,0,0,0.510883504266377,8.320443166226378,salaried,own,tier1,0.10851404420428624,1
473748,51,0,50441,0,0,0,0.3167061535254428,9.242562868713549,self_employed,rent,tier1,0.106473927111824,1
613953,33,1,98713,1,0,0,0.4984624449280143,9.184670617256199,self_employed,family,tier3,0.1607831353113456,0
634268,25,4,80940,0,1,0,0.6195394350990399,6.129223871835818,self_employed,own,tier1,0.12761239189830317,0
646191,29,1,168350,0,0,0,0.3955089786738706,2.009215230012388,self_employed,rent,tier2,0.26052738499945116,1
1014671,57,3,83501,0,0,0,0.3527614219784635,8.883408524551545,self_employed,rent,tier3,0.08229430951241247,0
665946,59,0,40065,0,0,0,0.5720835961910433,2.5272163417242783,salaried,own,tier2,0.06016309904817424,1
759212,57,0,94825,1,0,0,0.4424605826950736,0.2,self_employed,family,tier1,0.12489992381712087,0
714030,56,1,68930,1,0,0,0.6640409858019478,4.156781902373506,salaried,rent,tier1,0.09653677603811085,1
827992,66,0,26124,1,0,0,0.14710438411105525,0.7170170464009527,self_employed,own,tier3,0.031551065843775455,0
